2016-04-21 17:27:02,231 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-model/2.0.6/maven-model-2.0.6.jar
2016-04-21 17:27:02,417 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.jar
2016-04-21 17:27:02,609 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-artifact/2.0.6/maven-artifact-2.0.6.jar
2016-04-21 17:27:02,788 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-core/2.0.6/maven-core-2.0.6.jar
2016-04-21 17:27:03,155 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-core/2.0.6/maven-core-2.0.6.jar
2016-04-21 17:27:03,367 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-plugin-parameter-documenter/2.0.6/maven-plugin-parameter-documenter-2.0.6.jar
2016-04-21 17:27:03,556 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-plugin-parameter-documenter/2.0.6/maven-plugin-parameter-documenter-2.0.6.jar
2016-04-21 17:27:03,740 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-error-diagnostics/2.0.6/maven-error-diagnostics-2.0.6.jar
2016-04-21 17:27:03,925 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-error-diagnostics/2.0.6/maven-error-diagnostics-2.0.6.jar
2016-04-21 17:27:04,109 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-plugin-descriptor/2.0.6/maven-plugin-descriptor-2.0.6.jar
2016-04-21 17:27:04,304 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-plugin-descriptor/2.0.6/maven-plugin-descriptor-2.0.6.jar
2016-04-21 17:27:04,488 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-monitor/2.0.6/maven-monitor-2.0.6.jar
2016-04-21 17:27:04,672 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/org/apache/maven/maven-monitor/2.0.6/maven-monitor-2.0.6.jar
2016-04-21 17:27:07,046 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloading https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/classworlds/classworlds/1.1/classworlds-1.1.jar
2016-04-21 17:27:07,403 [Worker-533] INFO  o.e.m.c.i.e.AbstractTransferListenerAdapter - Downloaded https://arm101-eiffel004.lmera.ericsson.se:8443/nexus/content/groups/public/classworlds/classworlds/1.1/classworlds-1.1.jar
